ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment
nort2697-GB252-2,nort2697,män-dä pišik var,män-dä\tpišik\tvar,1SG-LOC\tcat\tbe,I have a cat.,,
nort2697-GB254-1,nort2697,män-im at-ïm var,män-im\tat-ïm\tvar,1SG-POSS.1SG\thorse-POSS.1SG\tbe,I have a horse.,,
nort2697-GB254-2,nort2697,män-im pišiy-ïm var,män-im\tpišiy-ïm\tvar,1SG-POSS.1SG\tcat-POSS.1SG\tbe,I have a cat.,,
nort2697-GB263-1,nort2697,bïča-γïn joχ-dur ki,bïča-γïn\tjoχ-dur\tki,knife-2SG\tNEG-DUR\tQ,don't you have a knife?,,
nort2697-GB266-1,nort2697,bakї kirovabad-dan böyükiür,bakї\tkirovabad-dan\tböyükiür,Baku\tKirovabad-ABL\tbig,Baku is bigger than Kirovabad.,,
nort2697-GB276-1,nort2697,män-dän daha yaxšї bir insan-sїn,män-dän\tdaha\tyaxšї\tbir\tinsan-sїn,1SG-ABL\tmore\tgood\tone\tperson-2SG,You are a better person than me.,,
nort2697-GB301-1,nort2697,biz orxanla yemäk yemäyä gedirik,biz\torxanla\tyemäk\tyemäyä\tgedirik,1PL\tOrhan\teat\teat\tgo,Orhan and I are going to eat.,,
nort2697-GB306-1,nort2697,onlar bir-birlärini döyürlär,onlar\tbir-birlärini\tdöyürlär,3PL\tone-another\tbeat:PL,They beat each other.,,
nort2697-GB306-2,nort2697,onlar bir-birlärini ġucaġlayïrlar,onlar\tbir-birlärini\tġucaġlayïrlar,3PL\tone-another\thug:PL,They hug each other.,,
nort2697-GB325-1,nort2697,nä qädär su,nä\tqädär\tsu,how.much\t?\twater,how much water?,,
nort2697-GB325-2,nort2697,nečä ädäd,nečä\tädäd,how.many\tpiece,How many pieces?,,
nort2697-GB328-1,nort2697,män ač-an gapї,män\tač-an\tgapї,1SG\topen-PTCP\tdoor,the door that I opened,,
nort2697-GB401-1,nort2697,men päncärä-ni qїr-d-їm,men\tpäncärä-ni\tqїr-d-їm,1SG\twindow-ACC\tbreak-PST-1SG,I broke the window.,,
nort2697-GB401-2,nort2697,päncärä qїr-їl-dї,päncärä\tqїr-їl-dї,window\tbreak-ANTICAUS-PST,The window broke.,,
nort2697-GB522-1,nort2697,ġїz-ї öp-dü,ġїz-ї\töp-dü,girl\tkiss-PST,He kissed the girl.,,
nort2697-GB522-2,nort2697,sän-i sevir-äm,sän-i\tsevir-äm,2SG-ACC\tlove-1SG,I love you.,,
nort2697-TE019-1,nort2697,män,män,1SG.NOM,I,,
nort2697-TE019-2,nort2697,mänä,mänä,1SG.DAT,me,,
nort2697-TE019-3,nort2697,o,o,3SG.NOM,he/she,,
nort2697-TE019-4,nort2697,ona,ona,3SG.DAT,her/him,,
nort2697-TE027-1,nort2697,biz,biz,1PL,we,,
nort2697-TE027-2,nort2697,bizlär,biz-lär,1PL-PL,we,,
nort2697-TE054-1,nort2697,sən nə yedin,sən\tnə\tyedin,2SG\twhat\teat,What did you eat?,,
nort2697-TE054-2,nort2697,siz yedin mi,siz\tyedin\tmi,2SG\teat\tQ,Did you eat?,,
nort2697-TS003-1,nort2697,bu oγlan,bu\toγlan,this\tboy,this boy,,
nort2697-TS007-1,nort2697,yaχšï adam,yaχšï\tadam,good\tman,a good person,,
nort2697-TS009-1,nort2697,bütün fählälär,bütün\tfählä-lär,all\tworker-PL,all workers,,
nort2935-GB119-1,nort2935,anma=ja wan=zi hon=ba ju-dɨ kurer-ju-n,anma=ja\twan=zi\thon=ba\tju-dɨ\tkurer-ju-n,mother=top\t1SG=all2\tbook=acc\tread-med\tgive-ipfv-adn,Mother reads a book for me.,,
nort2935-GB123-1,nort2935,na un ʔcju=ga sju:cju: s-ju-n-kana un mado=zja=ga:=cci,na\tun\tʔcju=ga\tsju:cju:\ts-ju-n-kana\tun\tmado=zja=ga:=cci,fil\tthis\tperson=nom\tconcentration\tdo-ipfv-adn-abl\tthis\tbetween=cop=foc(?)=qt,(The boy stole pears) as the man was concentrating (on picking pears),,
nucl1643-GB030-1,nucl1643,kanojo,kanojo,3SG.F,she,,
nucl1643-GB030-2,nucl1643,kare,kare,3SG.M,he,,
nucl1643-GB035-1,nucl1643,ano,ano,that.over.there,that over there,,
nucl1643-GB035-2,nucl1643,kono,kono,this,this,,
nucl1643-GB035-3,nucl1643,sono,sono,that,that,,
nucl1643-GB044-1,nucl1643,yasusi no musuko-ra,yasusi\tno\tmusuko-ra,Yasusi\tGEN\tson-PL,Yasushis sons,,
nucl1643-GB046-1,nucl1643,nobuko-tati,nobuko-tati,Nobuko-PL,Nobuko and her friends,,
nucl1643-GB057-1,nucl1643,nihonjin ga futa-ri,nihonjin\tga\tfuta-ri,Japanese\tNOM\ttwo-CLF,two Japanese,,
nucl1643-GB068-1,nucl1643,ano eiga wa omosiroka-tta,ano\teiga\twa\tomosiroka-tta,that\tmovie\tTOP\tinteresting-PST,That movie was interesting.,,
nucl1643-GB069-1,nucl1643,omosiroka-tta eiga,omosiroka-tta\teiga,interesting-PST\tmovie,an interesting movie,,
nucl1643-GB117-1,nucl1643,hotondo ga katei no shufu da,hotondo\tga\tkatei\tno\tshufu\tda,really\tNOM\thome\tGEN\thousewife\tbe,Almost all are housewives.,,
nucl1643-GB120-1,nucl1643,o:kina meipo:ru no shita de hitobito ga odo-tte iru,o:kina\tmeipo:ru\tno\tshita\tde\thitobito\tga\todo-tte\tiru,big\tmaypole\tGEN\tunder\tLOC\tpeople\tNOM\tdance-PTCP\texist,Under a big maypole people are dancing.,,
nucl1643-GB126-1,nucl1643,soto ni josei ga iru,soto\tni\tjosei\tga\tiru,outside\tDAT/LOC\twoman\tNOM\texist,Theres a woman outside.,,
nucl1643-GB133-1,nucl1643,keisatu ga ken o tukamae-ta,keisatu\tga\tken\to\ttukamae-ta,police\tNOM\tKen\tACC\tcatch-PST,The police caught Ken.,,
nucl1643-GB134-1,nucl1643,kimi-ni waka-tte-te mo ore-ni wakara-nai zo,kimi-ni\twaka-tte-te\tmo\tore-ni\twakara-nai\tzo,2SG-DAT/LOC\tunderstand-PTCP-CONN\teven\t1SG-DAT/LOC\tunderstand-NEG\tEMPH,Even if you understand I don't understand.,,
nucl1643-GB139-1,nucl1643,atashi kanojo shira-nai kedo,atashi\tkanojo\tshira-nai\tkedo,1SG\t3SG\tknow-NEG\tbut,I don't know her but…,,
nucl1643-GB139-2,nucl1643,sonna koto kika-nai-de,sonna\tkoto\tkika-nai-de,like.this\tfact\task-NEG-PTCP,don't ask that kind of thing.,,
nucl1643-GB139-3,nucl1643,tabe-nai-de,tabe-nai-de,eat-NEG-PTCP,don't eat!,,
nucl1643-GB159-1,nucl1643,yama-yama,yama-yama,mounatin-mountain,mountains,,
nucl1643-GB160-1,nucl1643,tsugi-tsugi ni,tsugi-tsugi\tni,next-next\tDAT,one after another,,
nucl1643-GB160-2,nucl1643,ware-ware,ware-ware,1PL-1PL,we,,
nucl1643-GB250-1,nucl1643,watasi wa kuruma o motte-iru,watasi\twa\tkuruma\to\tmotte-iru,1SG\tTOP\tcar\tACC\tpossess.PTCP-be,I have a car.,,
nucl1643-GB252-1,nucl1643,fujin to no aida ni ichi-nan san-jo ga iru,fujin\tto\tno\taida\tni\tichi-nan\tsan-jo\tga\tiru,wife\tCOM\tGEN\twithin\tDAT/LOC\tone-son\tthree-daughter\tNOM\texist,With his wife he has one son and three daughters.,,
nucl1643-GB252-2,nucl1643,watasi ni wa ani ga iru,watasi\tni\twa\tani\tga\tiru,1SG\tDAT/LOC\tTOP\tbrother\tNOM\texist,I have a brother.,,
nucl1643-GB253-1,nucl1643,fujin to no aida ni ichi-nan san-jo ga iru,fujin\tto\tno\taida\tni\tichi-nan\tsan-jo\tga\tiru,wife\tCOM\tGEN\twithin\tDAT/LOC\tone-son\tthree-daughter\tNOM\tbe,With his wife he has one son and three daughters.,,
nucl1643-GB253-2,nucl1643,watasi ni wa ani ga iru,watasi\tni\twa\tani\tga\tiru,1SG\tDAT/LOC\tTOP\tbrother\tNOM\texist,I have a brother.,,
nucl1643-GB273-1,nucl1643,gyu:niku ga butaniku yori yasui,gyu:niku\tga\tbutaniku\tyori\tyasui,beef\tNOM\tpork\tCOMP\tcheap,Beef is cheaper than pork.,,
nucl1643-GB299-1,nucl1643,chu:shajo: wa nai,chu:shajo:\twa\tnai,parking.space\tTOP\tNEG,There is no parking space.,,
nucl1643-GB306-1,nucl1643,(o)tagai,(o)tagai,RECIP,each other,,
nucl1643-GB324-1,nucl1643,do:-si-te,do:-si-te,how-do-MED,why,,
nucl1643-GB329-1,nucl1643,taro: wa neko ga nezumi o oikake-tei-ta no o tukamae-ta,taro:\twa\tneko\tga\tnezumi\to\toikake-tei-ta\tno\to\ttukamae-ta,Taroo\tTOP\tcat\tNOM\tmouse\tACC\tchase-IPFV-PST\tGEN\tACC\tcatch-PST,Taroo caught the cat which was chasing the mouse. / Taroo caught the cat and the mouse which the cat was chasing. / Taroo caught the mouse which the cat was chasing.,,
nucl1643-GB401-1,nucl1643,fuku,fuku,breathe,breathe,,
nucl1643-GB401-2,nucl1643,masu,masu,increas,increase,,
nucl1643-GB408-1,nucl1643,keisatu ga ken o tukamae-ta,keisatu\tga\tken\to\ttukamae-ta,police\tNOM\tKen\tACC\tcatch-PST,The police caught Ken.,,
nucl1643-GB408-2,nucl1643,kondo wa kiji ga tonde-ki-mashi-ta,kondo\twa\tkiji\tga\ttonde-ki-mashi-ta,next\tTOP\tpheasant\tNOM\tfly-come-POL-PST,Next a pheasant came flying down to them.,,
nucl1643-GB431-1,nucl1643,wa-ga-kuni,wa-ga-kuni,1SG-GEN-country,my country,,
nucl1643-GB519-1,nucl1643,beki,beki,supposed,supposed,,
nucl1643-GB519-2,nucl1643,nara,nara,COND,if,,
nucl1643-GB522-1,nucl1643,uti e kaette ojiisan ni misete,uti\te\tkaette\tojiisan\tni\tmisete,home\tDIR/LOC\treturn:INF\told.man\tDAT/LOC\tshow:INF,Ill take it home and show it to my husband.,,
nucl1643-TE006-1,nucl1643,ringo,ringo,apple,apple,,
nucl1643-TE007-1,nucl1643,ksuri,ksuri,medicine,medicine,,
nucl1643-TE008-1,nucl1643,gaku,gaku,study,study,,
nucl1643-TE008-2,nucl1643,kaku,kaku,write,write,,
nucl1643-TE037-1,nucl1643,sin,sin,new,new,,
nucl1643-TE037-2,nucl1643,zin,zin,person,man,,
nucl1643-TE037-3,nucl1643,zin,zin,person,person,,
nucl1643-TE039-1,nucl1643,su:zin,su:zin,prisoner,prisoner,,
nucl1643-TE039-2,nucl1643,suzin,suzin,husband,husband,,
nucl1643-TE053-1,nucl1643,nihon ni,nihon\tni,Japan\tDAT/LOC,in Japan,,
nucl1643-TE053-2,nucl1643,uti e kaette ojiisan ni misete,uti\te\tkaette\tojiisan\tni\tmisete,home\tDIR/LOC\treturn:INF\told.man\tDAT/LOC\tshow:INF,Ill take it home and show it to my husband.,,
nucl1643-TE066-1,nucl1643,tabe-ro,tabe-ro,eat-IMP,,,
nucl1643-TE066-2,nucl1643,tabe-ru,tabe-ru,eat-INF,,,
nucl1643-TS005-1,nucl1643,anata no atama,anata\tno\tatama,2SG\tGEN\thead,your head,,
nucl1643-TS005-2,nucl1643,wa-ga-kuni,wa-ga-kuni,1SG-GEN-country,my country,,
oira1262-GB027-1,oira1262,xamuq burxa-n kige:d bodhi sadw-nar-tu mürügümüi,xamuq\tburxa-n\tkige:d\tbodhi\tsadw-nar-tu\tmürügümüi,all\tbudda-PL\t?\tbodhi\tsattva-PL-DAT\tpray.?,I pray to all buddhas and bodhisattvas.,,
oira1262-GB266-1,oira1262,ene okin tenggeriyin okin e:ce mashi yeke ghayixamshiqtai bainam,ene\tokin\ttenggeriyin\tokin\te:ce\tmashi\tyeke\tghayixamshiqtai\tbainam,this\t?\theaven\t?\tABL\tthe.like\tmuch\t?\tbe,this girl is much more beautiful than a heavenly maiden,,
okin1246-GB046-1,okin1246,taro:-ta,taro:-ta,Taro-ASS,Taroo and the others,,
okin1246-GB047-1,okin1246,šimoi-ši,šimoi-ši,put.away-NMLZ,the putting away/the person that puts away,,
okin1246-GB048-1,okin1246,šimoi-ši,šimoi-ši,put.away-NMLZ,the putting away/the person that puts away,,
okin1246-GB059-1,okin1246,šinši:=ga ti:,šinši:=ga\tti:,teacher=NOM/GEN\thand,the hand of the teacher,,
okin1246-GB070-1,okin1246,ʔagu=nu minato=ntani ʔu:-ti kuri-ta-ŋ,ʔagu=nu\tminato=ntani\tʔu:-ti\tkuri-ta-ŋ,friend=NOM\tport=LIM\tbring-MED\tBEN-PST-IND,My friend brought me to the port.,,
okin1246-GB072-1,okin1246,minato=ntani kuruma=ši ʔu:-ju-ŋ,minato=ntani\tkuruma=ši\tʔu:-ju-ŋ,port=LIM\tcar=INS\tbring-NPST-IND,I will bring him to the port by car. ,,
okin1246-GB082-1,okin1246,ʔama=wa nama=kara ɸuku hadžim-i-ŋ,ʔama=wa\tnama=kara\tɸuku\thadžim-i-ŋ,mother=TOP\tnow=from\tclothes\tput.away-NPST-IND,Mother is going to put away the clothes now.,,
okin1246-GB083-1,okin1246,num+ta+mu,num+ta+mu,drink-PST-IND,drank,,
okin1246-GB083-2,okin1246,ʔokkaŋ=wa kinju ɸuju=nu ɸuku šimo-ta-mu,ʔokkaŋ=wa\tkinju\tɸuju=nu\tɸuku\tšimo-ta-mu,mother=TOP\tyesterday\twinter=GEN\tclothes\tput.away-PST-IND,Mother put the winter clothes away yesterday.,,
okin1246-GB086-1,okin1246,kago=gatši ʔiri-tu-ŋ=dja,kago=gatši\tʔiri-tu-ŋ=dja,basket=DIR\tput.in-PROG-IND=EMPH,Hes putting it in the basket.,,
okin1246-GB086-2,okin1246,nu-du-mu,nu-du-mu,drink-PROG-IND,to be drinking,,
okin1246-GB113-1,okin1246,nibu+ras+i+mu,nibu+ras+i+mu,sleep-CAUS-NPST-IND,to let sleep,,
okin1246-GB113-2,okin1246,šinse=nu warabi ʔik-aš-i-ŋ,šinse=nu\twarabi\tʔik-aš-i-ŋ,teacher=NOM\tchild\tgo-CAUS-NPST-IND,The teacher makes the child go.,,
okin1246-GB113-3,okin1246,Ɂuŋk+ras+i+mu,Ɂuŋk+ras+i+mu,move-CAUS-NPST-IND,to let move,,
okin1246-GB117-1,okin1246,nunsa ta:sa-nu çii =dža,nunsa\tta:sa-nu\tçii\t=dža,very\tbe.tall-ADN\ttree\tASRT,That’s a very tall tree.,,
okin1246-GB117-2,okin1246,ʔorandadžiŋ jan-tu=du ʔoranda=nu muni gai-rar-i-ru,ʔorandadžiŋ\tjan-tu=du\tʔoranda=nu\tmuni\tgai-rar-i-ru,Dutchman\tCOP-because=FOC\tNetherlands=GEN\tlanguage\tsay-POT-NPST-EMPH,Its because hes a Dutchman that he can speak Dutch. ,,
okin1246-GB119-1,okin1246,Masana=tu <ko:rju:> šii-buša:-mu=di,Masana=tu\t<ko:rju:>\tšii-buša:-mu=di,Masana=COM\texchange\tdo-DES-IND=QUOT,They said they want a cultural exchange with Masana.,,
okin1246-GB120-1,okin1246,nama ʔama=wa tanši=gatši kibara no:-tšu-mu,nama\tʔama=wa\ttanši=gatši\tkibara\tno:-tšu-mu,now\tmother=TOP\tcupboard=DIR\tclothes\tput.away-PROG-IND,Mother is putting away the clothes in the cupboard now.,,
okin1246-GB122-1,okin1246,Masana=tu <ko:rju:> šii-buša:-mu=di,Masana=tu\t<ko:rju:>\tšii-buša:-mu=di,Masana=COM\texchange\tdo-DES-IND=QUOT,They said they want a cultural exchange with Masana.,,
okin1246-GB123-1,okin1246,wan-tši deŋwa ši-ri=jo:,wan-tši\tdeŋwa\tši-ri=jo:,1SG-DIR\tphone\tdo-IMP=ASRT,Give me a call.,,
okin1246-GB126-1,okin1246,ma:=ni u-nu ma:,ma:=ni\tu-nu\tma:,there=LOC\texist-ADN\thorse,The horse that is there.,,
okin1246-GB139-1,okin1246,num-a-mu,num-a-mu,drink-NEG-IND,not drink,,
okin1246-GB139-2,okin1246,num-una,num-una,drink-PROH,don't drink!,,
okin1246-GB139-3,okin1246,šuwa: ši-nna,šuwa:\tši-nna,worries\tdo-PROH,don't worry!,,
okin1246-GB139-4,okin1246,ʔanta ʔuri waka-ra-nu hadži,ʔanta\tʔuri\twaka-ra-nu\thadži,3PL\tthat\tunderstand-NEG-ADN\tmust,They must be unaware of that.,,
okin1246-GB140-1,okin1246,ʔanta ʔuri waka-ra-nu hadži,ʔanta\tʔuri\twaka-ra-nu\thadži,3PL\tthat\tunderstand-NEG-ADN\tmust,They must be unaware of that.,,
okin1246-GB140-2,okin1246,ʔanu tšu=wa šinse ʔana-mu,ʔanu\ttšu=wa\tšinse\tʔana-mu,that\tperson=FOC\tteacher\tCOP.NEG-IND,That person is no teacher.,,
okin1246-GB147-1,okin1246,Mariko=ga Taro:=ni ʔabi-ra-tta-mu,Mariko=ga\tTaro:=ni\tʔabi-ra-tta-mu,Mariko=NOM\tTaroo=DAT\tto.call-PASS-PST-IND,Mariko was called by Taroo.,,
okin1246-GB147-2,okin1246,num-ar-i-mu,num-ar-i-mu,drink-PASS-NPST-IND,to be drunk,,
okin1246-GB150-1,okin1246,hagi=nu Ɂuŋka-ja=du kutši=mu Ɂŋk-i-ru,hagi=nu\tɁuŋka-ja=du\tkutši=mu\tɁŋk-i-ru,leg=NOM\tmove-COND=FOC\tmouth=too\tmove-NPST-EMPH,If your legs move your mouth will move too.,,
okin1246-GB150-2,okin1246,kago=gatši mu:ru=ši ʔiri-ti tura-tša-mu,kago=gatši\tmu:ru=ši\tʔiri-ti\ttura-tša-mu,basket=DIR\tall=INS\tput.in-MED\tBEN-PST-IND,All of them together put it in the basket for him.,,
okin1246-GB150-3,okin1246,ʔami=nu ɸu-ti=du šigotu=nu hakado:-rana a-ta-ŋ,ʔami=nu\tɸu-ti=du\tšigotu=nu\thakado:-rana\ta-ta-ŋ,rain=NOM\tto.fall-MED=FOC\twork=GEN\tto.advance-NEGCVB\texist-PST-IND,Because of the rain the work didnt advance.,,
okin1246-GB155-1,okin1246,num+ras+i+mu,num+ras+i+mu,drink-CAUS-NPST-IND,to let drink,,
okin1246-GB155-2,okin1246,šinse=nu warabi=ni hoŋ jum-aš-i-ŋ,šinse=nu\twarabi=ni\thoŋ\tjum-aš-i-ŋ,teacher=NOM\tchild=DAT\tbook\tread-CAUS-NPST-IND,The teacher makes the child read a book.,,
okin1246-GB187-1,okin1246,kwa-uši,kwa-uši,child-cow,calf,,
okin1246-GB263-1,okin1246,Ɂuti-ta-nu kudamono=na,Ɂuti-ta-nu\tkudamono=na,fall-PST-ADN\tfruit=Q,Is it a piece of fruit that fell?,,
okin1246-GB273-1,okin1246,ʔan tšu:=jo:ka tšurasa-nu tšu:=wa ʔu-ra-ŋ,ʔan\ttšu:=jo:ka\ttšurasa-nu\ttšu:=wa\tʔu-ra-ŋ,that\tperson=CMPR\tpretty-ADN\tperson=TOP\texist-NEG-IND,No one is prettier than that person.,,
okin1246-GB275-1,okin1246,ʔan tšu:=jo:ka tšurasa-nu tšu:=wa ʔu-ra-ŋ,ʔan\ttšu:=jo:ka\ttšurasa-nu\ttšu:=wa\tʔu-ra-ŋ,that\tperson=CMPR\tpretty-ADN\tperson=TOP\texist-NEG-IND,No one is prettier than that person.,,
okin1246-GB276-1,okin1246,ʔan tšu:=jo:ka tšurasa-nu tšu:=wa ʔu-ra-ŋ,ʔan\ttšu:=jo:ka\ttšurasa-nu\ttšu:=wa\tʔu-ra-ŋ,that\tperson=CMPR\tpretty-ADN\tperson=TOP\texist-NEG-IND,No one is prettier than that person.,,
okin1246-GB304-1,okin1246,Mariko=ga Taro:=ni ʔabi-ra-tta-mu,Mariko=ga\tTaro:=ni\tʔabi-ra-tta-mu,Mariko=NOM\tTaroo=DAT\tto.call-PASS-PST-IND,Mariko was called by Taroo.,,
okin1246-GB305-1,okin1246,du: ommika-tɕa-ŋ,du:\tommika-tɕa-ŋ,self\thit-PST-IND,He hit himself.,,
okin1246-GB306-1,okin1246,ho:ini renraku ši-ra,ho:ini\trenraku\tši-ra,each.other\tcontact\tdo-HORT,Lets keep in touch with each other.,,
okin1246-GB312-1,okin1246,sadati ɸuku šimo-ri,sadati\tɸuku\tšimo-ri,first\tclothes\tput.away-IMP,Put the clothes away first!,,
okin1246-GB313-1,okin1246,ari=ga kuruma,ari=ga\tkuruma,3SG=NOM/GEN\tcar,his car,,
okin1246-GB323-1,okin1246,ari=mu ʔik-i-mu=di,ari=mu\tʔik-i-mu=di,3SG=too\tgo-NPST-IND=QUOT,I heard hes going too.,,
okin1246-GB326-1,okin1246,wa: kutsu=wa uda=ne a-ŋ=jo:,wa:\tkutsu=wa\tuda=ne\ta-ŋ=jo:,1SG.GEN\tshoe=FOC\twhere=LOC\texist-IND=Q,Where are my shoes?,,
okin1246-GB328-1,okin1246,ma:=ni u-nu ma:,ma:=ni\tu-nu\tma:,there=LOC\texist-ADN\thorse,The horse that is there.,,
okin1246-GB421-1,okin1246,kii=ga šii-ra waka-ra-mu,kii=ga\tšii-ra\twaka-ra-mu,come.NMLZ=FOC\tdo-DUB\tunderstand-NEG-IND,I don't know whether hes going.,,
okin1246-GB422-1,okin1246,kii=ga šii-ra waka-ra-mu,kii=ga\tšii-ra\twaka-ra-mu,come.NMLZ=FOC\tdo-DUB\tunderstand-NEG-IND,I don't know whether hes going.,,
okin1246-GB522-1,okin1246,nama=kara ja:=gatši mudu-i,nama=kara\tja:=gatši\tmudu-i,now=ABL\thouse=DIR\treturn-NPST.IND,I shall return home now.,,
okin1246-TE018-1,okin1246,wa,wa,1SG,I,,
okin1246-TE018-2,okin1246,Ɂura,Ɂura,2SG,you,,
okin1246-TE027-1,okin1246,wa-kja,wa-kja,1SG-PL,we,,
okin1246-TE050-1,okin1246,juttai=nu wunagu=nu wu-ŋ,juttai=nu\twunagu=nu\twu-ŋ,four.CLF:PERSON=GEN\twoman=NOM\texist-IND,There are four women.,,
okin1246-TE050-2,okin1246,wunagu=nu juttai wu-ŋ,wunagu=nu\tjuttai\twu-ŋ,woman=NOM\tfour.CLF:PERSON\texist-IND,There are four women.,,
okin1246-TE054-1,okin1246,ʔuda=gatši=jo:?,ʔuda=gatši=jo:?,where=DIR=Q,Where are you going?,,
okin1246-TE054-2,okin1246,ʔunu <kutsu>=wa taro:=ga muŋ=na,ʔunu\t<kutsu>=wa\ttaro:=ga\tmuŋ=na,these\tshoe=TOP\tTaroo=GEN\tthing=Q,Are these shoes Taroos?,,
okin1246-TS001-1,okin1246,juttai=nu wunagu=nu wu-ŋ,juttai=nu\twunagu=nu\twu-ŋ,four.CLF:PERSON=GEN\twoman=NOM\texist-IND,There are four women.,,
okin1246-TS002-1,okin1246,wunagu=nu juttai wu-ŋ,wunagu=nu\tjuttai\twu-ŋ,woman=NOM\tfour.CLF:PERSON\texist-IND,There are four women.,,
okin1246-TS003-1,okin1246,aŋ tšu:=wa ʔerabu=nu tšu: ʔara-ŋ,aŋ\ttšu:=wa\tʔerabu=nu\ttšu:\tʔara-ŋ,EM\tperson=TOP\tOkinoerabu=GEN\tperson\tCOP:NEG-IND,That person is not from Okinoerabu.,,
okin1246-TS007-1,okin1246,tšurasa-nu tšu:,tšurasa-nu\ttšu:,pretty-ADN\tperson,a pretty person,,
oldu1238-GB151-1,oldu1238,ata+sï ogl+ï tapa kälmiš täg,ata+sï\togl+ï\ttapa\tkälmiš\ttäg,,as when a father comes to his son,,
oldu1238-GB151-2,oldu1238,titsi+si baxšï+sï ,titsi+si\tbaxšï+sï,,the pupil (spoke) to his teacher,,
oldu1238-GB187-1,oldu1238,og-üč-üm,og-üč-üm,mother-DIM-1SG,my dear mother,,
oldu1238-GB301-1,oldu1238,xaganïmïn sü eltdimiz ,xaganïmïn\tsü\teltdimiz,,I went on campaigning together with my khan.,,
oldu1238-GB421-1,oldu1238,tükäl bilgä tä ïkamïš köni kertü nomnu ïnlïglar bo montag yegin adrokïn bilzünlär,tükäl\tbilgä\ttä\tïkamïš\tköni\tkertü\tnomnu\tïnlïglar\tbo\tmontag\tyegin\tadrokïn\tbilzünlär,,May living beings know that the rightful and true doctrine preached by the perfectly wise divine Buddha is so superior and excellent,,
oldu1238-GB422-1,oldu1238,tükäl bilgä tä ïkamïš köni kertü nomnu ïnlïglar bo montag yegin adrokïn bilzünlär,tükäl\tbilgä\ttä\tïkamïš\tköni\tkertü\tnomnu\tïnlïglar\tbo\tmontag\tyegin\tadrokïn\tbilzünlär,,May living beings know that the rightful and true doctrine preached by the perfectly wise divine Buddha is so superior and excellent,,
oldu1238-GB433-1,oldu1238,ägüdü-si,ägüdü-si,goodness-3SG,her goodness,,
oldu1238-TE050-1,oldu1238,495 bodisavt-lar kuvragï,495\tbodisavt-lar\tkuvragï,495\tbodhisattv-PL\tassembly,the assembly of the 495 bodhisattvas,,
ordo1245-GB121-1,ordo1245,su:-ji bai-n,su:-ji\tbai-n,sit-RES\tbe-PRS.DUR,he is sitting,,resultative + progressive construction
ordo1245-GB135-1,ordo1245,kün-i yabu-san-iig bi üji-sen,kün-i\tyabu-san-iig\tbi\tüji-sen,person-ACC\tcome-PTCP.PRF-ACC\t1SG\tsee-PTCP.PRF,I saw that the man came,,
ordo1245-GB256-1,ordo1245,gagcakan nege törösön küüken-tei bai-san,gagcakan\tnege\ttörösön\tküüken-tei\tbai-san,?\tone\t?\tdaughter-POSS\tbe-PTCP.PRF,they had only one daughter,,
ordo1245-GB327-1,ordo1245,yabu-san kün,yabu-san\tkün,come-PTCP.PRF\tperson,the man who has come,,
ordo1245-TE039-1,ordo1245,bu:ra,bu:ra,decrease,to decrease,,
ordo1245-TE039-2,ordo1245,bura-,bura-,swirl,to swirl,,
ordo1245-TE039-3,ordo1245,bura:,bura:,foliage,foliage,,
oroc1248-GB027-1,oroc1248,biti ama-dži eń-dži gese bidže:-pi,biti\tama-dži\teń-dži\tgese\tbidže:-pi,1PL\tfather-COM\tmother-COM\tlive\tbe-1PL,We will live with mother and father.,,
oroc1248-GB027-2,oroc1248,ku:ku-dži meggeń-dži,ku:ku-dži\tmeggeń-dži,swan-COM\thero-COM,swan and hero,,
oroc1248-GB027-3,oroc1248,ŋe:tirke aka-mụna bagdi-ha-ti,ŋe:tirke\taka-mụna\tbagdi-ha-ti,Ngetyrke\telder.brother-COM\tlive-PST-3PL,There lived Ngetyrke and his elder brother.,,
oroc1248-GB035-1,oroc1248,ei,ei,this,this,,
oroc1248-GB035-2,oroc1248,tei/ti:,tei/ti:,that,that,,
oroc1248-GB046-1,oroc1248,ama-ja,ama-ja,father-ASSOC,a group of people including father,,
oroc1248-GB047-1,oroc1248,bub-buji,bub-buji,die-NMLZ,death,,
oroc1248-GB048-1,oroc1248,ba:tụ-ŋgụ,ba:tụ-ŋgụ,hunt-NMLZ,a hunter,,
oroc1248-GB048-2,oroc1248,da:la-mdi,da:la-mdi,lead-NMLZ,a leader,,
oroc1248-GB048-3,oroc1248,da:la-mdi,da:la-mdi,lead-NMLZ,a master,,
oroc1248-GB049-1,oroc1248,ba:-vụji,ba:-vụji,find-NMLZ,a finding,,
oroc1248-GB059-1,oroc1248,bụda-ŋi-va-si,bụda-ŋi-va-si,porridge-ALIEN-ACC-2SG,your porridge,,
oroc1248-GB068-1,oroc1248,ti: mapa heme~heme sa:gdi bi-či-ńi,ti:\tmapa\theme~heme\tsa:gdi\tbi-či-ńi,that\tbear\tvery~INT\tbig\tbe-PST-3SG,That bear was really huge.,,
oroc1248-GB069-1,oroc1248,sagdä hatala,sagdä\thatala,grown.up\tgirl,a grown-up girl,,
